date,location,people_fully_vaccinated
2021-03-15,Lithuania,102130.0
2021-03-16,Lithuania,106801.0
2021-03-17,Lithuania,114738.0
2021-03-18,Lithuania,120398.0
2021-03-19,Lithuania,126556.0
2021-03-20,Lithuania,126810.0
2021-03-21,Lithuania,126831.0
2021-03-22,Lithuania,128207.0
2021-03-23,Lithuania,133898.0
2021-03-24,Lithuania,139390.0
2021-03-25,Lithuania,146299.0
2021-03-26,Lithuania,152980.0
2021-03-27,Lithuania,153093.0
2021-03-28,Lithuania,153177.0
2021-03-29,Lithuania,155229.0
2021-03-30,Lithuania,161412.0
2021-03-31,Lithuania,168803.0
2021-04-01,Lithuania,171512.0
2021-04-02,Lithuania,178517.0
2021-04-03,Lithuania,179129.0
2021-04-04,Lithuania,179131.0
2021-04-05,Lithuania,179178.0
2021-04-06,Lithuania,182163.0
2021-04-07,Lithuania,183253.0
2021-04-08,Lithuania,188356.0
2021-04-09,Lithuania,191970.0
2021-04-10,Lithuania,192157.0
2021-04-11,Lithuania,192199.0
2021-04-12,Lithuania,192689.0
2021-04-13,Lithuania,195653.0
2021-04-14,Lithuania,202297.0
2021-04-15,Lithuania,207461.0
2021-04-16,Lithuania,212354.0
2021-04-17,Lithuania,212553.0
2021-04-18,Lithuania,212555.0
2021-04-19,Lithuania,213552.0
2021-04-20,Lithuania,218125.0
2021-04-21,Lithuania,230966.0
2021-04-22,Lithuania,241448.0
2021-04-23,Lithuania,249545.0
2021-04-24,Lithuania,250136.0
2021-04-25,Lithuania,250140.0
2021-04-26,Lithuania,251402.0
2021-04-27,Lithuania,252644.0
2021-04-28,Lithuania,254182.0
2021-04-29,Lithuania,274016.0
2021-04-30,Lithuania,300508.0
2021-05-01,Lithuania,309609.0
2021-05-02,Lithuania,310329.0
2021-05-03,Lithuania,314334.0
2021-05-04,Lithuania,331537.0
2021-05-05,Lithuania,353746.0
2021-05-06,Lithuania,374344.0
2021-05-07,Lithuania,389177.0
2021-05-08,Lithuania,390874.0
2021-05-09,Lithuania,390931.0
2021-05-10,Lithuania,395968.0
2021-05-11,Lithuania,406716.0
2021-05-12,Lithuania,419947.0
2021-05-13,Lithuania,433630.0
2021-05-14,Lithuania,448700.0
2021-05-15,Lithuania,451746.0
2021-05-16,Lithuania,451956.0
2021-05-17,Lithuania,456981.0
2021-05-18,Lithuania,470916.0
2021-05-19,Lithuania,487841.0
2021-05-20,Lithuania,504857.0
2021-05-21,Lithuania,520244.0
2021-05-22,Lithuania,526942.0
2021-05-23,Lithuania,527294.0
2021-05-24,Lithuania,536471.0
2021-05-25,Lithuania,547353.0
2021-05-26,Lithuania,560369.0
2021-05-27,Lithuania,575661.0
2021-05-28,Lithuania,591224.0
2021-05-29,Lithuania,597301.0
2021-05-30,Lithuania,597331.0
2021-05-31,Lithuania,610726.0
2021-06-01,Lithuania,625656.0
2021-06-02,Lithuania,647339.0
2021-06-03,Lithuania,664335.0
2021-06-04,Lithuania,687216.0
2021-06-05,Lithuania,693209.0
2021-06-06,Lithuania,693409.0
2021-06-07,Lithuania,709750.0
2021-06-08,Lithuania,725770.0
2021-06-09,Lithuania,743874.0
2021-06-10,Lithuania,761832.0
2021-06-11,Lithuania,775817.0
2021-06-12,Lithuania,778678.0
2021-06-13,Lithuania,782749.0
2021-06-14,Lithuania,798961.0
2021-06-15,Lithuania,817113.0
2021-06-16,Lithuania,840207.0
2021-06-17,Lithuania,860651.0
2021-06-18,Lithuania,880797.0
2021-06-19,Lithuania,886627.0
2021-06-20,Lithuania,887590.0
2021-06-21,Lithuania,900091.0
2021-06-22,Lithuania,921888.0
2021-06-23,Lithuania,946129.0
2021-06-24,Lithuania,954897.0
2021-06-25,Lithuania,980059.0
2021-06-26,Lithuania,987574.0
2021-06-27,Lithuania,993229.0
2021-06-28,Lithuania,1010431.0
2021-06-29,Lithuania,1032346.0
2021-06-30,Lithuania,1051976.0
2021-07-01,Lithuania,1065197.0
2021-07-02,Lithuania,1081281.0
2021-07-03,Lithuania,1085443.0
2021-07-04,Lithuania,1085811.0
2021-07-05,Lithuania,1096045.0
2021-07-06,Lithuania,1099575.0
2021-07-07,Lithuania,1112117.0
2021-07-08,Lithuania,1125452.0
2021-07-09,Lithuania,1136159.0
2021-07-10,Lithuania,1139746.0
2021-07-11,Lithuania,1139940.0
2021-07-12,Lithuania,1149255.0
2021-07-13,Lithuania,1156319.0
2021-07-14,Lithuania,1161978.0
2021-07-15,Lithuania,1168960.0
2021-07-16,Lithuania,1177482.0
2021-07-17,Lithuania,1179321.0
2021-07-18,Lithuania,1180096.0
2021-07-19,Lithuania,1187215.0
2021-07-20,Lithuania,1193374.0
2021-07-21,Lithuania,1199095.0
2021-07-22,Lithuania,1205706.0
2021-07-23,Lithuania,1211682.0
2021-07-24,Lithuania,1213065.0
2021-07-25,Lithuania,1213836.0
2021-07-26,Lithuania,1221225.0
2021-07-27,Lithuania,1226400.0
2021-07-28,Lithuania,1231887.0
2021-07-29,Lithuania,1237810.0
2021-07-30,Lithuania,1244502.0
2021-07-31,Lithuania,1248377.0
2021-08-01,Lithuania,1250791.0
2021-08-02,Lithuania,1260437.0
2021-08-03,Lithuania,1265159.0
2021-08-04,Lithuania,1272551.0
2021-08-05,Lithuania,1287186.0
2021-08-06,Lithuania,1300371.0
2021-08-07,Lithuania,1305229.0
2021-08-08,Lithuania,1306138.0
2021-08-09,Lithuania,1317113.0
2021-08-10,Lithuania,1327415.0
2021-08-11,Lithuania,1338891.0
2021-08-12,Lithuania,1353388.0
2021-08-13,Lithuania,1366241.0
2021-08-14,Lithuania,1368677.0
2021-08-15,Lithuania,1369287.0
2021-08-16,Lithuania,1383357.0
2021-08-17,Lithuania,1394582.0
2021-08-18,Lithuania,1409849.0
2021-08-19,Lithuania,1426322.0
2021-08-20,Lithuania,1438822.0
2021-08-21,Lithuania,1440754.0
2021-08-22,Lithuania,1441154.0
2021-08-23,Lithuania,1452016.0
2021-08-24,Lithuania,1461333.0
2021-08-25,Lithuania,1471930.0
2021-08-26,Lithuania,1484259.0
2021-08-27,Lithuania,1495694.0
2021-08-28,Lithuania,1497068.0
2021-08-29,Lithuania,1497299.0
2021-08-30,Lithuania,1506763.0
2021-08-31,Lithuania,1513935.0
2021-09-01,Lithuania,1520641.0
2021-09-02,Lithuania,1529872.0
2021-09-03,Lithuania,1537687.0
2021-09-04,Lithuania,1538952.0
2021-09-05,Lithuania,1539084.0
2021-09-06,Lithuania,1546061.0
2021-09-07,Lithuania,1552427.0
2021-09-08,Lithuania,1559406.0
2021-09-09,Lithuania,1568126.0
2021-09-10,Lithuania,1576067.0
2021-09-11,Lithuania,1577163.0
2021-09-12,Lithuania,1577268.0
2021-09-13,Lithuania,1584381.0
2021-09-14,Lithuania,1590953.0
2021-09-15,Lithuania,1597558.0
2021-09-16,Lithuania,1604855.0
2021-09-17,Lithuania,1612435.0
2021-09-18,Lithuania,1613239.0
2021-09-19,Lithuania,1613356.0
2021-09-20,Lithuania,1618887.0
2020-12-28,Luxembourg,1618887.0
2020-12-29,Luxembourg,1618887.0
2020-12-30,Luxembourg,1618887.0
2020-12-31,Luxembourg,1618887.0
2021-01-01,Luxembourg,1618887.0
2021-01-02,Luxembourg,1618887.0
2021-01-03,Luxembourg,1618887.0
2021-01-04,Luxembourg,1618887.0
2021-01-05,Luxembourg,1618887.0
2021-01-06,Luxembourg,1618887.0
2021-01-07,Luxembourg,1618887.0
2021-01-08,Luxembourg,1618887.0
2021-01-09,Luxembourg,1618887.0
2021-01-10,Luxembourg,1618887.0
2021-01-11,Luxembourg,1618887.0
2021-01-12,Luxembourg,1618887.0
2021-01-13,Luxembourg,1618887.0
2021-01-14,Luxembourg,1618887.0
2021-01-15,Luxembourg,1618887.0
2021-01-16,Luxembourg,1618887.0
2021-01-17,Luxembourg,1618887.0
2021-01-18,Luxembourg,447.0
2021-01-19,Luxembourg,794.0
2021-01-20,Luxembourg,1243.0
2021-01-21,Luxembourg,1243.0
2021-01-22,Luxembourg,1244.0
2021-01-23,Luxembourg,1244.0
2021-01-24,Luxembourg,1244.0
2021-01-25,Luxembourg,1245.0
2021-01-26,Luxembourg,1245.0
2021-01-27,Luxembourg,1342.0
2021-01-28,Luxembourg,1483.0
2021-01-29,Luxembourg,1680.0
2021-01-30,Luxembourg,1680.0
2021-01-31,Luxembourg,1680.0
2021-02-01,Luxembourg,1905.0
2021-02-02,Luxembourg,2328.0
2021-02-03,Luxembourg,2811.0
2021-02-04,Luxembourg,3164.0
2021-02-05,Luxembourg,3615.0
2021-02-06,Luxembourg,3691.0
2021-02-07,Luxembourg,3691.0
2021-02-08,Luxembourg,4053.0
2021-02-09,Luxembourg,4429.0
2021-02-10,Luxembourg,4874.0
2021-02-11,Luxembourg,5263.0
2021-02-12,Luxembourg,5642.0
2021-02-13,Luxembourg,5642.0
2021-02-14,Luxembourg,5642.0
2021-02-15,Luxembourg,5973.0
2021-02-16,Luxembourg,6298.0
2021-02-17,Luxembourg,6516.0
2021-02-18,Luxembourg,7082.0
2021-02-19,Luxembourg,7590.0
2021-02-20,Luxembourg,7723.0
2021-02-21,Luxembourg,7723.0
2021-02-22,Luxembourg,8239.0
2021-02-23,Luxembourg,8861.0
2021-02-24,Luxembourg,9475.0
2021-02-25,Luxembourg,9982.0
2021-02-26,Luxembourg,10577.0
2021-02-27,Luxembourg,10700.0
2021-02-28,Luxembourg,10700.0
2021-03-01,Luxembourg,11466.0
2021-03-02,Luxembourg,11993.0
2021-03-03,Luxembourg,12726.0
2021-03-04,Luxembourg,13455.0
2021-03-05,Luxembourg,14009.0
2021-03-06,Luxembourg,14125.0
2021-03-07,Luxembourg,14125.0
2021-03-08,Luxembourg,14284.0
2021-03-09,Luxembourg,14435.0
2021-03-10,Luxembourg,14768.0
2021-03-11,Luxembourg,15315.0
2021-03-12,Luxembourg,15549.0
2021-03-13,Luxembourg,15573.0
2021-03-14,Luxembourg,15573.0
2021-03-15,Luxembourg,15899.0
2021-03-16,Luxembourg,16475.0
2021-03-17,Luxembourg,16939.0
2021-03-18,Luxembourg,17476.0
2021-03-19,Luxembourg,17853.0
2021-03-20,Luxembourg,17880.0
2021-03-21,Luxembourg,17880.0
2021-03-22,Luxembourg,18138.0
2021-03-23,Luxembourg,18699.0
2021-03-24,Luxembourg,19321.0
2021-03-25,Luxembourg,19861.0
2021-03-26,Luxembourg,20496.0
2021-03-27,Luxembourg,20726.0
2021-03-28,Luxembourg,20726.0
2021-03-29,Luxembourg,21092.0
2021-03-30,Luxembourg,21685.0
2021-03-31,Luxembourg,22529.0
2021-04-01,Luxembourg,23517.0
2021-04-02,Luxembourg,24401.0
2021-04-03,Luxembourg,24823.0
2021-04-04,Luxembourg,24823.0
2021-04-05,Luxembourg,25314.0
2021-04-06,Luxembourg,26438.0
2021-04-07,Luxembourg,28456.0
2021-04-08,Luxembourg,30921.0
2021-04-09,Luxembourg,33199.0
2021-04-10,Luxembourg,34276.0
2021-04-11,Luxembourg,34276.0
2021-04-12,Luxembourg,35156.0
2021-04-13,Luxembourg,37846.0
2021-04-14,Luxembourg,37846.0
2021-04-15,Luxembourg,37846.0
2021-04-16,Luxembourg,37846.0
2021-04-17,Luxembourg,37846.0
2021-04-18,Luxembourg,37846.0
2021-04-19,Luxembourg,37846.0
2021-04-20,Luxembourg,37846.0
2021-04-21,Luxembourg,37846.0
2021-04-22,Luxembourg,37846.0
2021-04-23,Luxembourg,37846.0
2021-04-24,Luxembourg,37846.0
2021-04-25,Luxembourg,37846.0
2021-04-26,Luxembourg,37846.0
2021-04-27,Luxembourg,37846.0
2021-04-28,Luxembourg,37846.0
2021-04-29,Luxembourg,37846.0
2021-04-30,Luxembourg,37846.0
2021-05-01,Luxembourg,37846.0
2021-05-02,Luxembourg,37846.0
2021-05-03,Luxembourg,37846.0
2021-05-04,Luxembourg,37846.0
2021-05-05,Luxembourg,37846.0
2021-05-06,Luxembourg,37846.0
2021-05-07,Luxembourg,37846.0
2021-05-08,Luxembourg,37846.0
2021-05-09,Luxembourg,37846.0
2021-05-10,Luxembourg,37846.0
2021-05-11,Luxembourg,37846.0
2021-05-12,Luxembourg,37846.0
2021-05-13,Luxembourg,37846.0
2021-05-14,Luxembourg,37846.0
2021-05-15,Luxembourg,37846.0
2021-05-16,Luxembourg,37846.0
2021-05-17,Luxembourg,37846.0
2021-05-18,Luxembourg,37846.0
2021-05-19,Luxembourg,37846.0
2021-05-20,Luxembourg,37846.0
2021-05-21,Luxembourg,37846.0
2021-05-22,Luxembourg,37846.0
2021-05-23,Luxembourg,37846.0
2021-05-24,Luxembourg,37846.0
2021-05-25,Luxembourg,37846.0
2021-05-26,Luxembourg,37846.0
2021-05-27,Luxembourg,37846.0
2021-05-28,Luxembourg,37846.0
2021-05-29,Luxembourg,37846.0
2021-05-30,Luxembourg,37846.0
2021-05-31,Luxembourg,37846.0
2021-06-01,Luxembourg,37846.0
2021-06-02,Luxembourg,37846.0
2021-06-03,Luxembourg,37846.0
2021-06-04,Luxembourg,37846.0
2021-06-05,Luxembourg,37846.0
2021-06-06,Luxembourg,37846.0
2021-06-07,Luxembourg,37846.0
2021-06-08,Luxembourg,37846.0
2021-06-09,Luxembourg,37846.0
2021-06-10,Luxembourg,37846.0
2021-06-11,Luxembourg,37846.0
2021-06-12,Luxembourg,37846.0
2021-06-13,Luxembourg,37846.0
2021-06-14,Luxembourg,37846.0
2021-06-15,Luxembourg,37846.0
2021-06-16,Luxembourg,37846.0
2021-06-17,Luxembourg,37846.0
2021-06-18,Luxembourg,37846.0
2021-06-19,Luxembourg,37846.0
2021-06-20,Luxembourg,37846.0
2021-06-21,Luxembourg,37846.0
2021-06-22,Luxembourg,37846.0
2021-06-23,Luxembourg,37846.0
2021-06-24,Luxembourg,37846.0
2021-06-25,Luxembourg,37846.0
2021-06-26,Luxembourg,37846.0
2021-06-27,Luxembourg,37846.0
2021-06-28,Luxembourg,37846.0
2021-06-29,Luxembourg,37846.0
2021-06-30,Luxembourg,37846.0
2021-07-01,Luxembourg,37846.0
2021-07-02,Luxembourg,37846.0
2021-07-03,Luxembourg,37846.0
2021-07-04,Luxembourg,37846.0
2021-07-05,Luxembourg,37846.0
2021-07-06,Luxembourg,37846.0
2021-07-07,Luxembourg,37846.0
2021-07-08,Luxembourg,37846.0
2021-07-09,Luxembourg,37846.0
2021-07-10,Luxembourg,37846.0
2021-07-11,Luxembourg,37846.0
2021-07-12,Luxembourg,37846.0
2021-07-13,Luxembourg,37846.0
2021-07-14,Luxembourg,37846.0
2021-07-15,Luxembourg,37846.0
2021-07-16,Luxembourg,37846.0
2021-07-17,Luxembourg,37846.0
2021-07-18,Luxembourg,37846.0
2021-07-19,Luxembourg,37846.0
2021-07-20,Luxembourg,37846.0
2021-07-21,Luxembourg,37846.0
2021-07-22,Luxembourg,37846.0
2021-07-23,Luxembourg,37846.0
2021-07-24,Luxembourg,37846.0
2021-07-25,Luxembourg,37846.0
2021-07-26,Luxembourg,37846.0
2021-07-27,Luxembourg,37846.0
2021-07-28,Luxembourg,37846.0
2021-07-29,Luxembourg,37846.0
2021-07-30,Luxembourg,37846.0
2021-07-31,Luxembourg,37846.0
2021-08-01,Luxembourg,37846.0
2021-08-02,Luxembourg,37846.0
2021-08-03,Luxembourg,37846.0
2021-08-04,Luxembourg,37846.0
2021-08-05,Luxembourg,37846.0
2021-08-06,Luxembourg,37846.0
2021-08-07,Luxembourg,37846.0
2021-08-08,Luxembourg,37846.0
2021-08-09,Luxembourg,37846.0
2021-08-10,Luxembourg,37846.0
2021-08-11,Luxembourg,37846.0
2021-08-12,Luxembourg,37846.0
2021-08-13,Luxembourg,37846.0
2021-08-14,Luxembourg,37846.0
2021-08-15,Luxembourg,37846.0
2021-08-16,Luxembourg,37846.0
2021-08-17,Luxembourg,37846.0
2021-08-18,Luxembourg,37846.0
2021-08-19,Luxembourg,37846.0
2021-08-20,Luxembourg,37846.0
2021-08-21,Luxembourg,37846.0
2021-08-22,Luxembourg,37846.0
2021-08-23,Luxembourg,37846.0
2021-08-24,Luxembourg,37846.0
2021-08-25,Luxembourg,37846.0
2021-08-26,Luxembourg,37846.0
2021-08-27,Luxembourg,37846.0
2021-08-28,Luxembourg,37846.0
2021-08-29,Luxembourg,37846.0
2021-08-30,Luxembourg,37846.0
2021-08-31,Luxembourg,37846.0
2021-09-01,Luxembourg,37846.0
2021-09-02,Luxembourg,37846.0
2021-09-03,Luxembourg,37846.0
2021-09-04,Luxembourg,37846.0
2021-09-05,Luxembourg,37846.0
2021-09-06,Luxembourg,37846.0
2021-09-07,Luxembourg,37846.0
2021-09-08,Luxembourg,37846.0
2021-09-09,Luxembourg,37846.0
2021-09-10,Luxembourg,37846.0
2021-09-11,Luxembourg,37846.0
2021-09-12,Luxembourg,37846.0
2021-09-13,Luxembourg,37846.0
2021-09-14,Luxembourg,37846.0
2021-09-15,Luxembourg,37846.0
2021-09-16,Luxembourg,399522.0
2021-09-17,Luxembourg,399522.0
2020-12-24,Mexico,399522.0
2020-12-25,Mexico,399522.0
2020-12-26,Mexico,399522.0
2020-12-27,Mexico,399522.0
2020-12-28,Mexico,399522.0
2020-12-29,Mexico,399522.0
2020-12-30,Mexico,399522.0
2020-12-31,Mexico,399522.0
2021-01-01,Mexico,399522.0
2021-01-02,Mexico,399522.0
2021-01-03,Mexico,399522.0
2021-01-04,Mexico,399522.0
2021-01-05,Mexico,399522.0
2021-01-06,Mexico,399522.0
2021-01-07,Mexico,399522.0
2021-01-08,Mexico,399522.0
2021-01-09,Mexico,399522.0
2021-01-10,Mexico,399522.0
2021-01-11,Mexico,399522.0
2021-01-12,Mexico,399522.0
2021-01-13,Mexico,399522.0
2021-01-14,Mexico,399522.0
2021-01-15,Mexico,1958.0
2021-01-16,Mexico,2221.0
2021-01-17,Mexico,3434.0
2021-01-18,Mexico,6546.0
2021-01-19,Mexico,9609.0
2021-01-20,Mexico,11402.0
2021-01-21,Mexico,18018.0
2021-01-22,Mexico,20083.0
2021-01-23,Mexico,22472.0
2021-01-24,Mexico,25185.0
2021-01-25,Mexico,28715.0
2021-01-26,Mexico,31314.0
2021-01-27,Mexico,31314.0
2021-01-28,Mexico,31314.0
2021-01-29,Mexico,31397.0
2021-01-30,Mexico,39009.0
2021-01-31,Mexico,41842.0
2021-02-01,Mexico,43455.0
2021-02-02,Mexico,45748.0
2021-02-03,Mexico,54162.0
2021-02-04,Mexico,60742.0
2021-02-05,Mexico,64246.0
2021-02-06,Mexico,73100.0
2021-02-07,Mexico,75836.0
2021-02-08,Mexico,79429.0
2021-02-09,Mexico,79429.0
2021-02-10,Mexico,84592.0
2021-02-11,Mexico,85332.0
2021-02-12,Mexico,85887.0
2021-02-13,Mexico,86188.0
2021-02-14,Mexico,86188.0
2021-02-15,Mexico,86198.0
2021-02-16,Mexico,86198.0
2021-02-17,Mexico,99666.0
2021-02-18,Mexico,99666.0
2021-02-19,Mexico,418931.0
2021-02-20,Mexico,445418.0
2021-02-21,Mexico,453055.0
2021-02-22,Mexico,456217.0
2021-02-23,Mexico,464302.0
2021-02-24,Mexico,475389.0
2021-02-25,Mexico,526412.0
2021-02-26,Mexico,562311.0
2021-02-27,Mexico,565377.0
2021-02-28,Mexico,565423.0
2021-03-01,Mexico,567338.0
2021-03-02,Mexico,570582.0
2021-03-03,Mexico,589639.0
2021-03-04,Mexico,589639.0
2021-03-05,Mexico,603134.0
2021-03-06,Mexico,603447.0
2021-03-07,Mexico,603447.0
2021-03-08,Mexico,604339.0
2021-03-09,Mexico,605801.0
2021-03-10,Mexico,606000.0
2021-03-11,Mexico,606000.0
2021-03-12,Mexico,609460.0
2021-03-13,Mexico,609874.0
2021-03-14,Mexico,609881.0
2021-03-15,Mexico,609889.0
2021-03-16,Mexico,609889.0
2021-03-17,Mexico,626881.0
2021-03-18,Mexico,646802.0
2021-03-19,Mexico,646802.0
2021-03-20,Mexico,695667.0
2021-03-21,Mexico,716768.0
2021-03-22,Mexico,734463.0
2021-03-23,Mexico,734463.0
2021-03-24,Mexico,767979.0
2021-03-25,Mexico,783790.0
2021-03-26,Mexico,811884.0
2021-03-27,Mexico,823284.0
2021-03-28,Mexico,823284.0
2021-03-29,Mexico,850939.0
2021-03-30,Mexico,850939.0
2021-03-31,Mexico,945839.0
2021-04-01,Mexico,945839.0
2021-04-02,Mexico,1058315.0
2021-04-03,Mexico,1083530.0
2021-04-04,Mexico,1111764.0
2021-04-05,Mexico,1174175.0
2021-04-06,Mexico,1303245.0
2021-04-07,Mexico,1472382.0
2021-04-08,Mexico,1664658.0
2021-04-09,Mexico,1855048.0
2021-04-10,Mexico,1976517.0
2021-04-11,Mexico,2069821.0
2021-04-12,Mexico,2223846.0
2021-04-13,Mexico,2632006.0
2021-04-14,Mexico,2954683.0
2021-04-15,Mexico,3286908.0
2021-04-16,Mexico,3681064.0
2021-04-17,Mexico,3844491.0
2021-04-18,Mexico,3927307.0
2021-04-19,Mexico,4111121.0
2021-04-20,Mexico,4512826.0
2021-04-21,Mexico,4978670.0
2021-04-22,Mexico,5347232.0
2021-04-23,Mexico,5646105.0
2021-04-24,Mexico,5830079.0
2021-04-25,Mexico,5917676.0
2021-04-26,Mexico,6096954.0
2021-04-27,Mexico,6096954.0
2021-04-28,Mexico,6752282.0
2021-04-29,Mexico,7100269.0
2021-04-30,Mexico,7440439.0
2021-05-01,Mexico,7650150.0
2021-05-02,Mexico,7792707.0
2021-05-03,Mexico,7792707.0
2021-05-04,Mexico,8418291.0
2021-05-05,Mexico,8790655.0
2021-05-06,Mexico,9092249.0
2021-05-07,Mexico,9325576.0
2021-05-08,Mexico,9440251.0
2021-05-09,Mexico,9486795.0
2021-05-10,Mexico,9486795.0
2021-05-11,Mexico,9500000.0
2021-05-12,Mexico,9861173.0
2021-05-13,Mexico,10108593.0
2021-05-14,Mexico,10108593.0
2021-05-15,Mexico,10108593.0
2021-05-16,Mexico,10604476.0
2021-05-17,Mexico,10652500.0
2021-05-18,Mexico,10652500.0
2021-05-19,Mexico,11131624.0
2021-05-20,Mexico,11384107.0
2021-05-21,Mexico,11584756.0
2021-05-22,Mexico,11720188.0
2021-05-23,Mexico,11784494.0
2021-05-24,Mexico,11794554.0
2021-05-25,Mexico,11832208.0
2021-05-26,Mexico,11919690.0
2021-05-27,Mexico,11919690.0
2021-05-28,Mexico,12204779.0
2021-05-29,Mexico,12320589.0
2021-05-30,Mexico,12390240.0
2021-05-31,Mexico,12415247.0
2021-06-01,Mexico,12604789.0
2021-06-02,Mexico,12919455.0
2021-06-03,Mexico,13417362.0
2021-06-04,Mexico,13801863.0
2021-06-05,Mexico,14118256.0
2021-06-06,Mexico,14118256.0
2021-06-07,Mexico,14193288.0
2021-06-08,Mexico,14358881.0
2021-06-09,Mexico,14639188.0
2021-06-10,Mexico,14747978.0
2021-06-11,Mexico,14911487.0
2021-06-12,Mexico,15003652.0
2021-06-13,Mexico,15062873.0
2021-06-14,Mexico,15175659.0
2021-06-15,Mexico,15383285.0
2021-06-16,Mexico,15551250.0
2021-06-17,Mexico,15825432.0
2021-06-18,Mexico,16177003.0
2021-06-19,Mexico,16526469.0
2021-06-20,Mexico,16695831.0
2021-06-21,Mexico,17047687.0
2021-06-22,Mexico,17463895.0
2021-06-23,Mexico,18006199.0
2021-06-24,Mexico,18350137.0
2021-06-25,Mexico,18634875.0
2021-06-26,Mexico,18863087.0
2021-06-27,Mexico,18953253.0
2021-06-28,Mexico,19126940.0
2021-06-29,Mexico,19358590.0
2021-06-30,Mexico,19566228.0
2021-07-01,Mexico,19686818.0
2021-07-02,Mexico,19755489.0
2021-07-03,Mexico,19755489.0
2021-07-04,Mexico,19829015.0
2021-07-05,Mexico,19937022.0
2021-07-06,Mexico,20040922.0
2021-07-07,Mexico,20355222.0
2021-07-08,Mexico,20548715.0
2021-07-09,Mexico,20621383.0
2021-07-10,Mexico,20736615.0
2021-07-11,Mexico,20766146.0
2021-07-12,Mexico,20945773.0
2021-07-13,Mexico,21108633.0
2021-07-14,Mexico,21274238.0
2021-07-15,Mexico,21396576.0
2021-07-16,Mexico,21525199.0
2021-07-17,Mexico,21626694.0
2021-07-18,Mexico,21700199.0
2021-07-19,Mexico,21996462.0
2021-07-20,Mexico,22290247.0
2021-07-21,Mexico,22613981.0
2021-07-22,Mexico,23121276.0
2021-07-23,Mexico,23602901.0
2021-07-24,Mexico,23955609.0
2021-07-25,Mexico,24048259.0
2021-07-26,Mexico,24428264.0
2021-07-27,Mexico,24856170.0
2021-07-28,Mexico,25205090.0
2021-07-29,Mexico,25511123.0
2021-07-30,Mexico,25727786.0
2021-07-31,Mexico,25792543.0
2021-08-01,Mexico,25808916.0
2021-08-02,Mexico,25912407.0
2021-08-03,Mexico,26152992.0
2021-08-04,Mexico,26503580.0
2021-08-05,Mexico,26834257.0
2021-08-06,Mexico,27134249.0
2021-08-07,Mexico,27134249.0
2021-08-08,Mexico,27363404.0
2021-08-09,Mexico,27502230.0
2021-08-10,Mexico,27677695.0
2021-08-11,Mexico,28011649.0
2021-08-12,Mexico,28384141.0
2021-08-13,Mexico,28746570.0
2021-08-14,Mexico,29046598.0
2021-08-15,Mexico,29239686.0
2021-08-16,Mexico,29402096.0
2021-08-17,Mexico,29903441.0
2021-08-18,Mexico,30219721.0
2021-08-19,Mexico,30490131.0
2021-08-20,Mexico,30746818.0
2021-08-21,Mexico,30919930.0
2021-08-22,Mexico,30991824.0
2021-08-23,Mexico,31219643.0
2021-08-24,Mexico,31703790.0
2021-08-25,Mexico,32278249.0
2021-08-26,Mexico,32801616.0
2021-08-27,Mexico,33220439.0
2021-08-28,Mexico,33489676.0
2021-08-29,Mexico,33620717.0
2021-08-30,Mexico,33922392.0
2021-08-31,Mexico,34282292.0
2021-09-01,Mexico,34656277.0
2021-09-02,Mexico,34656277.0
2021-09-03,Mexico,35425324.0
2021-09-04,Mexico,35623880.0
2021-09-05,Mexico,35813552.0
2021-09-06,Mexico,36190731.0
2021-09-07,Mexico,36864200.0
2021-09-08,Mexico,36864200.0
2021-09-09,Mexico,38161378.0
2021-09-10,Mexico,38782067.0
2021-09-11,Mexico,39070943.0
2021-09-12,Mexico,39319931.0
2021-09-13,Mexico,39850745.0
2021-09-14,Mexico,40532869.0
2021-09-15,Mexico,40997724.0
2021-09-16,Mexico,41115211.0
2021-09-17,Mexico,41463209.0
2021-09-18,Mexico,41698947.0
2021-09-19,Mexico,41918336.0
2021-09-20,Mexico,42200082.0
2021-09-21,Mexico,42715579.0
2021-09-22,Mexico,43248659.0
2021-09-23,Mexico,43820430.0
2021-09-24,Mexico,44278675.0
2021-09-25,Mexico,44511000.0
2021-01-10,Netherlands,44511000.0
2021-01-11,Netherlands,44511000.0
2021-01-12,Netherlands,44511000.0
2021-01-13,Netherlands,44511000.0
2021-01-14,Netherlands,44511000.0
2021-01-15,Netherlands,44511000.0
2021-01-16,Netherlands,44511000.0
2021-01-17,Netherlands,44511000.0
2021-01-18,Netherlands,44511000.0
2021-01-19,Netherlands,44511000.0
2021-01-20,Netherlands,44511000.0
2021-01-21,Netherlands,44511000.0
2021-01-22,Netherlands,44511000.0
2021-01-23,Netherlands,44511000.0
2021-01-24,Netherlands,44511000.0
2021-01-25,Netherlands,44511000.0
2021-01-26,Netherlands,44511000.0
2021-01-27,Netherlands,44511000.0
2021-01-28,Netherlands,44511000.0
2021-01-29,Netherlands,44511000.0
2021-01-30,Netherlands,44511000.0
2021-01-31,Netherlands,2429.0
2021-02-01,Netherlands,2429.0
2021-02-02,Netherlands,2429.0
2021-02-03,Netherlands,2429.0
2021-02-04,Netherlands,2429.0
2021-02-05,Netherlands,2429.0
2021-02-06,Netherlands,2429.0
2021-02-07,Netherlands,26427.0
2021-02-08,Netherlands,26427.0
